2022-11-24 03:05:58,126 | INFO | Threshold of 10.00 provides Large bucket size: 19, Small Bucket size: 45, Extra Bucket size: 9
2022-11-24 10:30:32,879 | INFO | Training Accuracy: 0.759, Training MCC: 0.552, Validation Accuracy: 0.533, Validation MCC: 0.048, Fold: 5
2022-11-24 10:30:32,879 | INFO | AVG Training Accuracy: 0.766, AVG Training MCC: 0.558, AVG Validation Accuracy: 0.613, AVG Validation MCC: 0.247

2022-11-24 10:30:32,881 | INFO | PCA Starting
2022-11-24 10:30:33,187 | INFO | Selecting 24 principal components making up 80% of the variance.

2022-11-24 10:30:33,187 | INFO | PCA Finished
2022-11-24 10:30:33,187 | INFO | GridSearchCV Starting
2022-11-24 10:30:42,284 | INFO | Best parameter set: {'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}
2022-11-24 10:30:42,284 | INFO | -------------------------

2022-11-24 10:30:42,285 | INFO | Train MCC Score: 0.597.  StDev for Train MCC: 0.063.  Test MCC Score: 0.353.  StDev for Test MCC: 0.157.

2022-11-24 10:30:42,285 | INFO | Training:
2022-11-24 10:30:42,286 | INFO | Training Finished.
2022-11-24 10:30:42,378 | INFO | Training Accuracy: 0.724, Training MCC: 0.439, Validation Accuracy: 0.733, Validation MCC: 0.519, Fold: 1
2022-11-24 10:30:42,378 | INFO | Training:
2022-11-24 10:30:42,380 | INFO | Training Finished.
2022-11-24 10:30:42,605 | INFO | Training Accuracy: 0.845, Training MCC: 0.702, Validation Accuracy: 0.600, Validation MCC: 0.147, Fold: 2
2022-11-24 10:30:42,605 | INFO | Training:
2022-11-24 10:30:42,606 | INFO | Training Finished.
2022-11-24 10:30:42,671 | INFO | Training Accuracy: 0.793, Training MCC: 0.608, Validation Accuracy: 0.333, Validation MCC: -0.117, Fold: 3
2022-11-24 10:30:42,672 | INFO | Training:
2022-11-24 10:30:42,675 | INFO | Training Finished.
2022-11-24 10:30:42,758 | INFO | Training Accuracy: 0.810, Training MCC: 0.629, Validation Accuracy: 0.800, Validation MCC: 0.703, Fold: 4
2022-11-24 10:30:42,758 | INFO | Training:
2022-11-24 10:30:42,761 | INFO | Training Finished.
2022-11-24 10:30:42,773 | INFO | Training Accuracy: 0.810, Training MCC: 0.635, Validation Accuracy: 0.600, Validation MCC: 0.159, Fold: 5
2022-11-24 10:30:42,773 | INFO | AVG Training Accuracy: 0.797, AVG Training MCC: 0.603, AVG Validation Accuracy: 0.613, AVG Validation MCC: 0.282

2022-11-24 10:30:42,774 | INFO | PCA Starting
2022-11-24 10:30:42,993 | INFO | Selecting 28 principal components making up 85% of the variance.

2022-11-24 10:30:42,993 | INFO | PCA Finished
2022-11-24 10:30:42,993 | INFO | GridSearchCV Starting
2022-11-24 10:30:50,930 | INFO | Best parameter set: {'leaf_size': 5, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}
2022-11-24 10:30:50,930 | INFO | -------------------------

2022-11-24 10:30:50,931 | INFO | Train MCC Score: 0.576.  StDev for Train MCC: 0.094.  Test MCC Score: 0.365.  StDev for Test MCC: 0.090.

2022-11-24 10:30:50,931 | INFO | Training:
2022-11-24 10:30:50,933 | INFO | Training Finished.
2022-11-24 10:30:51,006 | INFO | Training Accuracy: 0.793, Training MCC: 0.625, Validation Accuracy: 0.667, Validation MCC: 0.381, Fold: 1
2022-11-24 10:30:51,006 | INFO | Training:
2022-11-24 10:30:51,007 | INFO | Training Finished.
2022-11-24 10:30:51,020 | INFO | Training Accuracy: 0.759, Training MCC: 0.521, Validation Accuracy: 0.733, Validation MCC: 0.513, Fold: 2
2022-11-24 10:30:51,020 | INFO | Training:
2022-11-24 10:30:51,021 | INFO | Training Finished.
2022-11-24 10:30:51,029 | INFO | Training Accuracy: 0.776, Training MCC: 0.592, Validation Accuracy: 0.467, Validation MCC: 0.137, Fold: 3
2022-11-24 10:30:51,029 | INFO | Training:
2022-11-24 10:30:51,030 | INFO | Training Finished.
2022-11-24 10:30:51,112 | INFO | Training Accuracy: 0.776, Training MCC: 0.578, Validation Accuracy: 0.733, Validation MCC: 0.631, Fold: 4
2022-11-24 10:30:51,112 | INFO | Training:
2022-11-24 10:30:51,114 | INFO | Training Finished.
2022-11-24 10:30:51,123 | INFO | Training Accuracy: 0.793, Training MCC: 0.640, Validation Accuracy: 0.667, Validation MCC: 0.381, Fold: 5
2022-11-24 10:30:51,123 | INFO | AVG Training Accuracy: 0.779, AVG Training MCC: 0.591, AVG Validation Accuracy: 0.653, AVG Validation MCC: 0.409

2022-11-24 10:30:51,124 | INFO | PCA Starting
2022-11-24 10:30:51,206 | INFO | Selecting 33 principal components making up 90% of the variance.

2022-11-24 10:30:51,207 | INFO | PCA Finished
2022-11-24 10:30:51,207 | INFO | GridSearchCV Starting
2022-11-24 10:30:59,572 | INFO | Best parameter set: {'leaf_size': 5, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}
2022-11-24 10:30:59,572 | INFO | -------------------------

2022-11-24 10:30:59,573 | INFO | Train MCC Score: 0.715.  StDev for Train MCC: 0.047.  Test MCC Score: 0.365.  StDev for Test MCC: 0.236.

2022-11-24 10:30:59,573 | INFO | Training:
2022-11-24 10:30:59,574 | INFO | Training Finished.
2022-11-24 10:30:59,581 | INFO | Training Accuracy: 0.810, Training MCC: 0.638, Validation Accuracy: 0.733, Validation MCC: 0.544, Fold: 1
2022-11-24 10:30:59,581 | INFO | Training:
2022-11-24 10:30:59,582 | INFO | Training Finished.
2022-11-24 10:30:59,589 | INFO | Training Accuracy: 0.862, Training MCC: 0.743, Validation Accuracy: 0.733, Validation MCC: 0.484, Fold: 2
2022-11-24 10:30:59,589 | INFO | Training:
2022-11-24 10:30:59,590 | INFO | Training Finished.
2022-11-24 10:30:59,603 | INFO | Training Accuracy: 0.810, Training MCC: 0.642, Validation Accuracy: 0.600, Validation MCC: 0.454, Fold: 3
2022-11-24 10:30:59,603 | INFO | Training:
2022-11-24 10:30:59,604 | INFO | Training Finished.
2022-11-24 10:30:59,610 | INFO | Training Accuracy: 0.862, Training MCC: 0.742, Validation Accuracy: 0.667, Validation MCC: 0.412, Fold: 4
2022-11-24 10:30:59,610 | INFO | Training:
2022-11-24 10:30:59,611 | INFO | Training Finished.
2022-11-24 10:30:59,618 | INFO | Training Accuracy: 0.845, Training MCC: 0.710, Validation Accuracy: 0.600, Validation MCC: 0.331, Fold: 5
2022-11-24 10:30:59,618 | INFO | AVG Training Accuracy: 0.838, AVG Training MCC: 0.695, AVG Validation Accuracy: 0.667, AVG Validation MCC: 0.445

2022-11-24 10:30:59,619 | INFO | PCA Starting
2022-11-24 10:30:59,679 | INFO | Selecting 40 principal components making up 95% of the variance.

2022-11-24 10:30:59,679 | INFO | PCA Finished
2022-11-24 10:30:59,679 | INFO | GridSearchCV Starting
2022-11-24 10:31:08,136 | INFO | Best parameter set: {'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}
2022-11-24 10:31:08,136 | INFO | -------------------------

2022-11-24 10:31:08,137 | INFO | Train MCC Score: 0.632.  StDev for Train MCC: 0.062.  Test MCC Score: 0.400.  StDev for Test MCC: 0.130.

2022-11-24 10:31:08,137 | INFO | Training:
2022-11-24 10:31:08,138 | INFO | Training Finished.
2022-11-24 10:31:08,148 | INFO | Training Accuracy: 0.776, Training MCC: 0.592, Validation Accuracy: 0.667, Validation MCC: 0.381, Fold: 1
2022-11-24 10:31:08,148 | INFO | Training:
2022-11-24 10:31:08,149 | INFO | Training Finished.
2022-11-24 10:31:08,160 | INFO | Training Accuracy: 0.793, Training MCC: 0.613, Validation Accuracy: 0.733, Validation MCC: 0.519, Fold: 2
2022-11-24 10:31:08,160 | INFO | Training:
2022-11-24 10:31:08,161 | INFO | Training Finished.
2022-11-24 10:31:08,172 | INFO | Training Accuracy: 0.845, Training MCC: 0.716, Validation Accuracy: 0.600, Validation MCC: 0.363, Fold: 3
2022-11-24 10:31:08,172 | INFO | Training:
2022-11-24 10:31:08,173 | INFO | Training Finished.
2022-11-24 10:31:08,182 | INFO | Training Accuracy: 0.845, Training MCC: 0.707, Validation Accuracy: 0.667, Validation MCC: 0.427, Fold: 4
2022-11-24 10:31:08,182 | INFO | Training:
2022-11-24 10:31:08,183 | INFO | Training Finished.
2022-11-24 10:31:08,193 | INFO | Training Accuracy: 0.845, Training MCC: 0.721, Validation Accuracy: 0.600, Validation MCC: 0.263, Fold: 5
2022-11-24 10:31:08,193 | INFO | AVG Training Accuracy: 0.821, AVG Training MCC: 0.670, AVG Validation Accuracy: 0.653, AVG Validation MCC: 0.391

2022-11-24 10:31:08,194 | INFO | PCA Starting
2022-11-24 10:31:08,322 | INFO | Selecting 71 principal components making up 100% of the variance.

2022-11-24 10:31:08,323 | INFO | PCA Finished
2022-11-24 10:31:08,323 | INFO | GridSearchCV Starting
2022-11-24 10:31:17,215 | INFO | Best parameter set: {'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}
2022-11-24 10:31:17,215 | INFO | -------------------------

2022-11-24 10:31:17,216 | INFO | Train MCC Score: 1.000.  StDev for Train MCC: 0.000.  Test MCC Score: 0.468.  StDev for Test MCC: 0.227.

2022-11-24 10:31:17,216 | INFO | Training:
2022-11-24 10:31:17,217 | INFO | Training Finished.
2022-11-24 10:31:17,226 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.667, Validation MCC: 0.381, Fold: 1
2022-11-24 10:31:17,226 | INFO | Training:
2022-11-24 10:31:17,227 | INFO | Training Finished.
2022-11-24 10:31:17,236 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.800, Validation MCC: 0.659, Fold: 2
2022-11-24 10:31:17,236 | INFO | Training:
2022-11-24 10:31:17,237 | INFO | Training Finished.
2022-11-24 10:31:17,244 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.467, Validation MCC: 0.221, Fold: 3
2022-11-24 10:31:17,244 | INFO | Training:
2022-11-24 10:31:17,245 | INFO | Training Finished.
2022-11-24 10:31:17,251 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.600, Validation MCC: 0.391, Fold: 4
2022-11-24 10:31:17,251 | INFO | Training:
2022-11-24 10:31:17,252 | INFO | Training Finished.
2022-11-24 10:31:17,261 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.600, Validation MCC: 0.268, Fold: 5
2022-11-24 10:31:17,261 | INFO | AVG Training Accuracy: 1.000, AVG Training MCC: 1.000, AVG Validation Accuracy: 0.627, AVG Validation MCC: 0.384

2022-11-24 10:31:17,266 | INFO | -----------------------------------------------------

